id,sequence,domain,response_type,task,choices,response,some_entails_all,similar_experiment,enc_task,task_content,enc_responses,rt,intermediate_responses,crt
XRURIUUNVW,20,syllogistic,multiple-choice,Some not;sculptors;bakers/No;gamblers;bakers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|NVC,Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors,False,False,OE3,"['sculptors', 'bakers', 'gamblers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",7491,"[{'state': ['iac'], 'rt': 4550}, {'state': ['iac', 'ica'], 'rt': 4968}, {'state': ['iac', 'ica', 'eac'], 'rt': 5360}, {'state': ['iac', 'ica', 'eac', 'eca'], 'rt': 5670}, {'state': ['iac', 'ica', 'eac', 'eca', 'oca'], 'rt': 5986}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 6302}]",0.8571428571428571
XRURIUUNVW,21,syllogistic,multiple-choice,All;packers;tutors/No;tutors;butchers,All;packers;butchers|All;butchers;packers|Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers|NVC,Some;packers;butchers|Some;butchers;packers|No;packers;butchers|No;butchers;packers|Some not;packers;butchers|Some not;butchers;packers,False,False,AE1,"['packers', 'tutors', 'butchers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",64501,"[{'state': ['eac'], 'rt': 16462}, {'state': ['eac', 'oac'], 'rt': 17093}, {'state': ['eac', 'oac', 'oca'], 'rt': 17501}, {'state': ['ica', 'eac', 'oac', 'oca'], 'rt': 18111}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 18489}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 19545}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 23557}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 24003}]",0.8571428571428571
XRURIUUNVW,22,syllogistic,multiple-choice,Some not;tailors;tutors/All;brewers;tutors,All;tailors;brewers|All;brewers;tailors|Some;tailors;brewers|Some;brewers;tailors|No;tailors;brewers|No;brewers;tailors|Some not;tailors;brewers|Some not;brewers;tailors|NVC,Some;tailors;brewers|Some;brewers;tailors|No;tailors;brewers|No;brewers;tailors|Some not;tailors;brewers|Some not;brewers;tailors,False,False,OA3,"['tailors', 'tutors', 'brewers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",43440,"[{'state': ['iac'], 'rt': 2892}, {'state': ['iac', 'ica'], 'rt': 3602}, {'state': ['iac', 'ica', 'eca'], 'rt': 3888}, {'state': ['iac', 'ica', 'eca', 'oac'], 'rt': 4688}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac'], 'rt': 5052}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 5452}]",0.8571428571428571
XRURIUUNVW,23,syllogistic,multiple-choice,All;auditors;cleaners/All;painters;cleaners,All;auditors;painters|All;painters;auditors|Some;auditors;painters|Some;painters;auditors|No;auditors;painters|No;painters;auditors|Some not;auditors;painters|Some not;painters;auditors|NVC,Some;auditors;painters|Some;painters;auditors|No;auditors;painters|No;painters;auditors|Some not;auditors;painters|Some not;painters;auditors,False,False,AA3,"['auditors', 'cleaners', 'painters']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",6434,"[{'state': ['iac'], 'rt': 3920}, {'state': ['iac', 'eac'], 'rt': 4244}, {'state': ['iac', 'eac', 'oac'], 'rt': 4752}, {'state': ['iac', 'eac', 'oac', 'oca'], 'rt': 5177}, {'state': ['iac', 'eac', 'eca', 'oac', 'oca'], 'rt': 5446}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 5686}]",0.8571428571428571
XRURIUUNVW,24,syllogistic,multiple-choice,No;dentists;lifeguards/All;plumbers;dentists,All;lifeguards;plumbers|All;plumbers;lifeguards|Some;lifeguards;plumbers|Some;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards|NVC,Some;lifeguards;plumbers|Some;plumbers;lifeguards|No;lifeguards;plumbers|No;plumbers;lifeguards|Some not;lifeguards;plumbers|Some not;plumbers;lifeguards,False,False,EA2,"['lifeguards', 'dentists', 'plumbers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",23228,"[{'state': ['iac'], 'rt': 17466}, {'state': ['iac', 'ica'], 'rt': 17998}, {'state': ['iac', 'ica', 'eca'], 'rt': 18470}, {'state': ['iac', 'ica', 'eac', 'eca'], 'rt': 18902}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac'], 'rt': 19264}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 20050}]",0.8571428571428571
XRURIUUNVW,25,syllogistic,multiple-choice,Some not;cyclists;lifeguards/Some;divers;cyclists,All;lifeguards;divers|All;divers;lifeguards|Some;lifeguards;divers|Some;divers;lifeguards|No;lifeguards;divers|No;divers;lifeguards|Some not;lifeguards;divers|Some not;divers;lifeguards|NVC,Some;lifeguards;divers|Some;divers;lifeguards|No;lifeguards;divers|No;divers;lifeguards|Some not;lifeguards;divers|Some not;divers;lifeguards,False,False,OI2,"['lifeguards', 'cyclists', 'divers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",4728,"[{'state': ['iac'], 'rt': 2060}, {'state': ['iac', 'eac'], 'rt': 2546}, {'state': ['iac', 'eac', 'oac'], 'rt': 3024}, {'state': ['iac', 'eac', 'oac', 'oca'], 'rt': 3456}, {'state': ['iac', 'eac', 'eca', 'oac', 'oca'], 'rt': 3742}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 4012}]",0.8571428571428571
XRURIUUNVW,26,syllogistic,multiple-choice,Some not;boxers;actuaries/No;actuaries;opticians,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|NVC,Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers,False,False,OE1,"['boxers', 'actuaries', 'opticians']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",69302,"[{'state': ['iac'], 'rt': 1444}, {'state': ['iac', 'eac'], 'rt': 1830}, {'state': ['iac', 'eac', 'oac'], 'rt': 2160}, {'state': ['iac', 'eac', 'oac', 'oca'], 'rt': 2516}, {'state': ['iac', 'eac', 'eca', 'oac', 'oca'], 'rt': 2800}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 3132}]",0.8571428571428571
XRURIUUNVW,27,syllogistic,multiple-choice,No;golfers;teachers/No;golfers;bankers,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers|NVC,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers,False,False,EE4,"['teachers', 'golfers', 'bankers']","['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca']",58170,"[{'state': ['aac'], 'rt': 35016}, {'state': ['aac', 'aca'], 'rt': 39080}, {'state': ['aac', 'aca', 'iac'], 'rt': 41370}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 45906}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac'], 'rt': 50880}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca'], 'rt': 51776}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac'], 'rt': 55106}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 57128}]",0.8571428571428571
XRURIUUNVW,28,syllogistic,multiple-choice,No;soldiers;assistants/No;assistants;barbers,All;soldiers;barbers|All;barbers;soldiers|Some;soldiers;barbers|Some;barbers;soldiers|No;soldiers;barbers|No;barbers;soldiers|Some not;soldiers;barbers|Some not;barbers;soldiers|NVC,Some;barbers;soldiers|No;soldiers;barbers|No;barbers;soldiers|Some not;soldiers;barbers|Some not;barbers;soldiers,False,False,EE1,"['soldiers', 'assistants', 'barbers']","['ica', 'eac', 'eca', 'oac', 'oca']",58652,"[{'state': ['eac'], 'rt': 20332}, {'state': ['ica', 'eac'], 'rt': 33592}, {'state': ['ica', 'eac', 'eca'], 'rt': 52212}, {'state': ['ica', 'eac', 'eca', 'oac'], 'rt': 56276}, {'state': ['ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 57564}]",0.8571428571428571
XRURIUUNVW,29,syllogistic,multiple-choice,Some;tellers;doctors/Some not;climbers;tellers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|NVC,Some;doctors;climbers|Some;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors,False,False,IO2,"['doctors', 'tellers', 'climbers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",41067,"[{'state': ['aac'], 'rt': 13858}, {'state': ['aac', 'aca'], 'rt': 14452}, {'state': ['aac', 'aca', 'ica'], 'rt': 15978}, {'state': ['aac', 'aca', 'iac', 'ica'], 'rt': 16720}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac'], 'rt': 21624}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca'], 'rt': 22350}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac'], 'rt': 23004}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 23460}, {'state': ['aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 35962}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 36586}]",0.8571428571428571
XRURIUUNVW,30,syllogistic,multiple-choice,All;potters;sculptors/No;potters;miners,All;sculptors;miners|All;miners;sculptors|Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors|NVC,Some;sculptors;miners|Some;miners;sculptors|No;sculptors;miners|No;miners;sculptors|Some not;sculptors;miners|Some not;miners;sculptors,False,False,AE4,"['sculptors', 'potters', 'miners']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",7482,"[{'state': ['iac'], 'rt': 5075}, {'state': ['iac', 'eac'], 'rt': 5407}, {'state': ['iac', 'eac', 'oac'], 'rt': 5754}, {'state': ['iac', 'eac', 'oac', 'oca'], 'rt': 6216}, {'state': ['iac', 'eac', 'eca', 'oac', 'oca'], 'rt': 6503}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 6803}]",0.8571428571428571
XRURIUUNVW,31,syllogistic,multiple-choice,Some;drivers;pilots/All;butchers;pilots,All;drivers;butchers|All;butchers;drivers|Some;drivers;butchers|Some;butchers;drivers|No;drivers;butchers|No;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers|NVC,Some;drivers;butchers|Some;butchers;drivers|Some not;drivers;butchers|Some not;butchers;drivers,False,False,IA3,"['drivers', 'pilots', 'butchers']","['iac', 'ica', 'oac', 'oca']",71963,"[{'state': ['iac'], 'rt': 13072}, {'state': ['iac', 'ica'], 'rt': 13845}, {'state': ['iac', 'ica', 'oac'], 'rt': 40970}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 41410}]",0.8571428571428571
XRURIUUNVW,32,syllogistic,multiple-choice,No;investors;bakers/Some;bakers;sailors,All;investors;sailors|All;sailors;investors|Some;investors;sailors|Some;sailors;investors|No;investors;sailors|No;sailors;investors|Some not;investors;sailors|Some not;sailors;investors|NVC,Some;investors;sailors|Some;sailors;investors|No;investors;sailors|No;sailors;investors|Some not;investors;sailors|Some not;sailors;investors,False,False,EI1,"['investors', 'bakers', 'sailors']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",44043,"[{'state': ['iac'], 'rt': 4094}, {'state': ['iac', 'ica'], 'rt': 4634}, {'state': ['iac', 'ica', 'oca'], 'rt': 6192}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 6770}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 30656}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 42124}]",0.8571428571428571
XRURIUUNVW,34,syllogistic,multiple-choice,Some not;analysts;counselors/Some;opticians;counselors,All;analysts;opticians|All;opticians;analysts|Some;analysts;opticians|Some;opticians;analysts|No;analysts;opticians|No;opticians;analysts|Some not;analysts;opticians|Some not;opticians;analysts|NVC,Some;analysts;opticians|Some;opticians;analysts|Some not;analysts;opticians|Some not;opticians;analysts,False,False,OI3,"['analysts', 'counselors', 'opticians']","['iac', 'ica', 'oac', 'oca']",47434,"[{'state': ['iac'], 'rt': 35705}, {'state': ['iac', 'ica'], 'rt': 36207}, {'state': ['iac', 'ica', 'oac'], 'rt': 37835}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 38367}]",0.8571428571428571
XRURIUUNVW,35,syllogistic,multiple-choice,All;boxers;dancers/All;typists;boxers,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|No;dancers;typists|No;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|NVC,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|Some not;dancers;typists|Some not;typists;dancers,False,False,AA2,"['dancers', 'boxers', 'typists']","['aac', 'aca', 'iac', 'ica', 'oac', 'oca']",47267,"[{'state': ['aac'], 'rt': 12663}, {'state': ['aac', 'iac'], 'rt': 13279}, {'state': ['aac', 'iac', 'oac'], 'rt': 14412}, {'state': ['aac', 'iac', 'oac', 'oca'], 'rt': 14799}, {'state': ['aac', 'iac', 'ica', 'oac', 'oca'], 'rt': 15169}, {'state': ['aac', 'aca', 'iac', 'ica', 'oac', 'oca'], 'rt': 15455}]",0.8571428571428571
XRURIUUNVW,36,syllogistic,multiple-choice,Some;nurses;cooks/Some;painters;cooks,All;nurses;painters|All;painters;nurses|Some;nurses;painters|Some;painters;nurses|No;nurses;painters|No;painters;nurses|Some not;nurses;painters|Some not;painters;nurses|NVC,Some;nurses;painters|Some;painters;nurses|No;nurses;painters|No;painters;nurses|Some not;nurses;painters|Some not;painters;nurses,False,False,II3,"['nurses', 'cooks', 'painters']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",14813,"[{'state': ['iac'], 'rt': 7179}, {'state': ['iac', 'ica'], 'rt': 8244}, {'state': ['iac', 'ica', 'oac'], 'rt': 9154}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 9532}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 13650}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 14028}]",0.8571428571428571
XRURIUUNVW,37,syllogistic,multiple-choice,No;doctors;planners/Some not;typists;planners,All;doctors;typists|All;typists;doctors|Some;doctors;typists|Some;typists;doctors|No;doctors;typists|No;typists;doctors|Some not;doctors;typists|Some not;typists;doctors|NVC,Some;doctors;typists|Some;typists;doctors|No;doctors;typists|No;typists;doctors|Some not;doctors;typists|Some not;typists;doctors,False,False,EO3,"['doctors', 'planners', 'typists']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",14752,"[{'state': ['iac'], 'rt': 10232}, {'state': ['iac', 'eac'], 'rt': 10719}, {'state': ['iac', 'eac', 'oca'], 'rt': 12625}, {'state': ['iac', 'eac', 'eca', 'oca'], 'rt': 13095}, {'state': ['iac', 'ica', 'eac', 'eca', 'oca'], 'rt': 13378}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 14119}]",0.8571428571428571
XRURIUUNVW,38,syllogistic,multiple-choice,Some not;architects;trainers/No;designers;architects,All;trainers;designers|All;designers;trainers|Some;trainers;designers|Some;designers;trainers|No;trainers;designers|No;designers;trainers|Some not;trainers;designers|Some not;designers;trainers|NVC,Some;trainers;designers|Some;designers;trainers|No;designers;trainers|Some not;trainers;designers|Some not;designers;trainers,False,False,OE2,"['trainers', 'architects', 'designers']","['iac', 'ica', 'eca', 'oac', 'oca']",46306,"[{'state': ['iac'], 'rt': 10465}, {'state': ['iac', 'ica'], 'rt': 12979}, {'state': ['iac', 'ica', 'eca'], 'rt': 26019}, {'state': ['iac', 'ica', 'eca', 'oca'], 'rt': 45164}, {'state': ['iac', 'ica', 'eca', 'oac', 'oca'], 'rt': 45643}]",0.8571428571428571
XRURIUUNVW,39,syllogistic,multiple-choice,Some;actuaries;riders/No;designers;actuaries,All;riders;designers|All;designers;riders|Some;riders;designers|Some;designers;riders|No;riders;designers|No;designers;riders|Some not;riders;designers|Some not;designers;riders|NVC,Some;riders;designers|Some;designers;riders|No;riders;designers|No;designers;riders|Some not;riders;designers|Some not;designers;riders,False,False,IE2,"['riders', 'actuaries', 'designers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",39794,"[{'state': ['iac'], 'rt': 12120}, {'state': ['iac', 'ica'], 'rt': 12490}, {'state': ['iac', 'ica', 'eca'], 'rt': 13008}, {'state': ['iac', 'ica', 'eca', 'oca'], 'rt': 13270}, {'state': ['iac', 'ica', 'eca', 'oac', 'oca'], 'rt': 13756}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 14078}]",0.8571428571428571
XRURIUUNVW,40,syllogistic,multiple-choice,Some;actors;nurses/Some;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses,False,False,II4,"['nurses', 'actors', 'drillers']","['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca']",13214,"[{'state': ['iac'], 'rt': 2568}, {'state': ['iac', 'ica'], 'rt': 2970}, {'state': ['iac', 'ica', 'oac'], 'rt': 4148}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 4712}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 6392}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 7186}, {'state': ['aac', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 12206}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 12491}]",0.8571428571428571
XRURIUUNVW,41,syllogistic,multiple-choice,Some;architects;boxers/No;architects;runners,All;boxers;runners|All;runners;boxers|Some;boxers;runners|Some;runners;boxers|No;boxers;runners|No;runners;boxers|Some not;boxers;runners|Some not;runners;boxers|NVC,All;boxers;runners|All;runners;boxers|Some;boxers;runners|Some;runners;boxers|No;boxers;runners|No;runners;boxers|Some not;boxers;runners|Some not;runners;boxers,False,False,IE4,"['boxers', 'architects', 'runners']","['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca']",53112,"[{'state': ['oac'], 'rt': 16054}, {'state': ['oac', 'oca'], 'rt': 16532}, {'state': ['ica', 'oac', 'oca'], 'rt': 17003}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 17341}, {'state': ['aac', 'iac', 'ica', 'oac', 'oca'], 'rt': 30718}, {'state': ['aac', 'aca', 'iac', 'ica', 'oac', 'oca'], 'rt': 35814}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 45161}, {'state': ['aac', 'aca', 'iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 45530}]",0.8571428571428571
XRURIUUNVW,42,syllogistic,multiple-choice,Some not;poets;waiters/All;waiters;cashiers,All;poets;cashiers|All;cashiers;poets|Some;poets;cashiers|Some;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets|NVC,Some;poets;cashiers|Some;cashiers;poets|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets,False,False,OA1,"['poets', 'waiters', 'cashiers']","['iac', 'ica', 'eca', 'oac', 'oca']",60034,"[{'state': ['iac'], 'rt': 25830}, {'state': ['iac', 'eac'], 'rt': 26370}, {'state': ['iac', 'eac', 'oac'], 'rt': 26824}, {'state': ['iac', 'eac', 'oac', 'oca'], 'rt': 27178}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 27780}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 29322}, {'state': ['iac', 'ica', 'eca', 'oac', 'oca'], 'rt': 49918}]",0.8571428571428571
XRURIUUNVW,43,syllogistic,multiple-choice,Some not;athletes;lawyers/All;hunters;athletes,All;lawyers;hunters|All;hunters;lawyers|Some;lawyers;hunters|Some;hunters;lawyers|No;lawyers;hunters|No;hunters;lawyers|Some not;lawyers;hunters|Some not;hunters;lawyers|NVC,Some;lawyers;hunters|Some;hunters;lawyers|Some not;lawyers;hunters|Some not;hunters;lawyers,False,False,OA2,"['lawyers', 'athletes', 'hunters']","['iac', 'ica', 'oac', 'oca']",66050,"[{'state': ['oac'], 'rt': 62404}, {'state': ['iac', 'oac'], 'rt': 63012}, {'state': ['iac', 'ica', 'oac'], 'rt': 63476}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 63900}]",0.8571428571428571
XRURIUUNVW,44,syllogistic,multiple-choice,No;novelists;analysts/Some not;novelists;travelers,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|Some not;analysts;travelers|Some not;travelers;analysts,False,False,EO4,"['analysts', 'novelists', 'travelers']","['iac', 'ica', 'eac', 'oac', 'oca']",121196,"[{'state': ['iac'], 'rt': 49970}, {'state': ['iac', 'eac'], 'rt': 51134}, {'state': ['iac', 'ica', 'eac'], 'rt': 51688}, {'state': ['iac', 'ica', 'eac', 'eca'], 'rt': 52004}, {'state': ['iac', 'ica', 'eac', 'eca', 'oca'], 'rt': 52336}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 52760}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 120472}]",0.8571428571428571
XRURIUUNVW,45,syllogistic,multiple-choice,All;planners;surfers/Some not;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers,False,False,AO2,"['surfers', 'planners', 'artists']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",23400,"[{'state': ['iac'], 'rt': 19592}, {'state': ['iac', 'eac'], 'rt': 20416}, {'state': ['iac', 'ica', 'eac'], 'rt': 21450}, {'state': ['iac', 'ica', 'eac', 'eca'], 'rt': 21842}, {'state': ['iac', 'ica', 'eac', 'eca', 'oca'], 'rt': 22314}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 22806}]",0.8571428571428571
XRURIUUNVW,46,syllogistic,multiple-choice,All;therapists;climbers/Some;skaters;climbers,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,Some;therapists;skaters|Some;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists,False,False,AI3,"['therapists', 'climbers', 'skaters']","['iac', 'ica', 'oac', 'oca']",17238,"[{'state': ['iac'], 'rt': 11926}, {'state': ['iac', 'ica'], 'rt': 12982}, {'state': ['iac', 'ica', 'eac'], 'rt': 13746}, {'state': ['iac', 'ica', 'eac', 'oca'], 'rt': 14988}, {'state': ['iac', 'ica', 'eac', 'oac', 'oca'], 'rt': 15472}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 15928}]",0.8571428571428571
XRURIUUNVW,47,syllogistic,multiple-choice,Some;poets;agents/Some;agents;skaters,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,Some;poets;skaters|Some;skaters;poets|Some not;poets;skaters|Some not;skaters;poets,False,False,II1,"['poets', 'agents', 'skaters']","['iac', 'ica', 'oac', 'oca']",22944,"[{'state': ['iac'], 'rt': 2328}, {'state': ['iac', 'ica'], 'rt': 2930}, {'state': ['iac', 'ica', 'oca'], 'rt': 3516}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 4464}]",0.8571428571428571
XRURIUUNVW,48,syllogistic,multiple-choice,Some;secretaries;agents/Some not;agents;brokers,All;secretaries;brokers|All;brokers;secretaries|Some;secretaries;brokers|Some;brokers;secretaries|No;secretaries;brokers|No;brokers;secretaries|Some not;secretaries;brokers|Some not;brokers;secretaries|NVC,Some;secretaries;brokers|Some;brokers;secretaries|Some not;secretaries;brokers|Some not;brokers;secretaries,False,False,IO1,"['secretaries', 'agents', 'brokers']","['iac', 'ica', 'oac', 'oca']",42009,"[{'state': ['iac'], 'rt': 5668}, {'state': ['iac', 'ica'], 'rt': 6532}, {'state': ['iac', 'ica', 'oac'], 'rt': 17000}, {'state': ['iac', 'ica', 'oac', 'oca'], 'rt': 17478}]",0.8571428571428571
XRURIUUNVW,49,syllogistic,multiple-choice,No;therapists;engineers/Some not;engineers;travelers,All;therapists;travelers|All;travelers;therapists|Some;therapists;travelers|Some;travelers;therapists|No;therapists;travelers|No;travelers;therapists|Some not;therapists;travelers|Some not;travelers;therapists|NVC,Some;therapists;travelers|Some;travelers;therapists|No;therapists;travelers|No;travelers;therapists|Some not;therapists;travelers|Some not;travelers;therapists,False,False,EO1,"['therapists', 'engineers', 'travelers']","['iac', 'ica', 'eac', 'eca', 'oac', 'oca']",16361,"[{'state': ['iac'], 'rt': 14093}, {'state': ['iac', 'ica'], 'rt': 14479}, {'state': ['iac', 'ica', 'eca'], 'rt': 14757}, {'state': ['iac', 'ica', 'eac', 'eca'], 'rt': 15089}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac'], 'rt': 15450}, {'state': ['iac', 'ica', 'eac', 'eca', 'oac', 'oca'], 'rt': 15743}]",0.8571428571428571
